pipeline_id,length_km,diameters_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
240,18.53395726,431.4250967,35,Steel,Suburban,0ne,94,1.56752673,-4.504503013,36.53931086,0,4,0,1
241,94.10539985,981.1286567,17,Cast Iron,Rural,0ne,48,4.674575079,32.15346364,46.08789334,1,4,1,1
242,95.43892912,478.6629063,9,Steel,Rural,Replacement,13,8.568536678,-5.572287401,65.62672506,4,1,0,1
243,91.57157463,551.7508646,35,Cast Iron,Urban,Replacement,60,2.30496189,-8.745132225,37.34875614,4,0,0,0
244,37.64571133,918.9371423,29,PVC,Urban,0ne,49,5.991592682,1.752971502,77.72384058,4,4,0,1
245,2.530205036,745.5356883,39,HDPE,Rural,Replacement,67,7.106547041,6.652227046,90.49528657,1,4,0,1
246,92.9035377,623.863118,18,Steel,Suburban,0ne,7,3.065795958,21.32643859,28.94880901,0,2,0,1
247,43.39023068,818.0242132,12,Cast Iron,Suburban,0ne,77,5.610972297,-3.413770132,96.53397477,2,2,0,0
248,96.69882709,877.9296398,19,PVC,Suburban,Repair,25,9.202665548,11.86649668,62.64979943,0,0,1,0
249,96.39837773,511.1992646,48,HDPE,Suburban,Replacement,23,5.610056728,0.213180105,87.93870835,2,4,0,1
250,85.44793609,527.5975284,22,HDPE,Suburban,Replacement,51,2.415907556,32.76516608,11.28772709,0,3,0,1
251,30.15044031,447.4458421,49,HDPE,Suburban,Repair,47,6.65032867,-7.751674602,25.89841457,0,1,0,1
252,39.12467513,970.035526,15,PVC,Suburban,Replacement,97,6.32980162,7.796886334,32.78088886,1,4,1,1
253,85.26253048,727.4496289,1,PVC,Suburban,Repair,5,1.242592838,21.568704,30.97939297,4,1,0,0
254,32.37527851,174.9007596,2,PVC,Suburban,Replacement,96,1.815349652,35.6544089,18.0142545,4,4,1,1
255,17.77978192,876.663661,8,HDPE,Urban,0ne,94,2.411032196,33.39967113,86.9518938,4,2,1,0
256,56.12332498,532.5039468,22,Steel,Suburban,Repair,95,2.226601698,34.75959998,42.44260199,4,0,1,0
257,93.67932264,161.8785158,25,Cast Iron,Urban,0ne,13,3.335191935,-6.857335316,96.34989103,0,3,0,1
258,69.90694987,594.7455296,2,PVC,Rural,0ne,42,5.086947909,32.04616307,58.76376431,4,2,0,0
259,57.43605584,475.4478511,9,Steel,Urban,Replacement,5,4.345446681,28.99562893,14.70106893,0,0,1,0
260,10.62047288,889.9744644,9,Cast Iron,Rural,Repair,23,9.015849023,35.12158246,55.04456627,2,2,0,0
261,61.88571544,283.5951432,13,HDPE,Urban,0ne,62,6.508984685,5.578813363,99.36096962,3,1,0,0
262,99.01533116,843.8181485,6,Steel,Rural,0ne,1,8.88529915,35.58825531,56.95199702,3,4,0,1
263,14.86831751,601.9198221,30,HDPE,Urban,Repair,74,5.743353924,10.13205425,1.185065168,2,2,1,1
264,52.31463558,149.1492729,15,Cast Iron,Urban,Replacement,91,1.808834236,21.70498428,93.37491046,0,0,1,1
265,87.85993412,974.6607712,15,PVC,Rural,0ne,54,5.169587042,11.20894956,24.25454621,4,4,0,0
266,74.33609316,561.3537197,7,HDPE,Suburban,Replacement,72,8.398292922,11.38242153,69.16437625,1,1,0,1
267,70.00455836,361.7891688,11,Steel,Suburban,Repair,3,2.746933905,17.33185094,51.99293534,0,1,0,1
268,70.54592431,522.4661578,40,PVC,Suburban,Replacement,83,1.820928509,7.796335481,33.21794193,0,3,1,0
269,36.58962397,872.0720052,38,Steel,Suburban,Repair,64,3.964912645,29.63684971,28.98131284,2,4,0,0
270,30.06559258,374.4128119,40,Cast Iron,Suburban,Replacement,51,4.500080476,21.68193677,92.94722639,2,1,1,1
271,81.12675439,273.4087568,2,Cast Iron,Urban,Replacement,2,3.756319088,24.48778808,91.2806637,1,2,1,1
272,81.20122607,216.1641222,48,PVC,Suburban,0ne,49,2.217167071,1.551740011,51.80034917,4,1,1,1
273,86.84015954,368.0734586,39,Steel,Urban,Replacement,31,3.257558737,38.47876442,26.59102436,3,1,0,0
274,91.4108147,802.0432783,10,Steel,Rural,0ne,74,7.140541641,23.00880489,11.13186119,4,1,0,1
275,51.62289749,524.4637287,44,Steel,Suburban,Repair,80,4.473356647,-0.140206773,16.5010619,4,3,1,1
276,50.65011317,304.7334433,17,Steel,Suburban,Repair,84,6.692945002,27.52451217,52.70292085,0,0,0,1
277,80.03122272,249.5664996,7,Cast Iron,Suburban,0ne,3,5.826734019,-1.31429484,31.4751661,1,1,0,1
278,65.34642915,399.4565289,40,Steel,Suburban,Replacement,35,5.941476459,-6.830755185,5.164746084,0,0,0,1
279,70.49472085,945.9319356,39,Cast Iron,Urban,Repair,98,3.236946022,16.37766981,46.06157115,2,4,1,1
280,79.78347427,408.7240413,4,Steel,Urban,Repair,85,5.693887295,17.67619771,74.87273995,3,0,0,1
281,89.11052884,989.3116684,35,Steel,Urban,Repair,36,1.212352425,-0.551721263,89.27781648,1,4,0,1
282,34.46152053,536.7074102,47,HDPE,Rural,0ne,64,4.885693681,7.418947215,58.94312052,1,3,1,1
283,38.18271231,261.2475265,36,HDPE,Urban,Repair,32,6.153605409,37.28846478,72.60592026,4,4,1,0
284,10.30421204,902.0260826,31,Steel,Suburban,Repair,18,2.637960592,4.250161604,37.04297662,0,4,1,0
285,58.24973396,514.3198358,25,Cast Iron,Rural,Repair,34,3.309026556,-2.221596962,50.12757974,4,2,0,1
286,4.558285106,738.7042092,41,Steel,Rural,Repair,56,2.975779178,39.62809793,73.23305879,4,3,0,1
287,47.0942038,985.3404249,13,HDPE,Suburban,0ne,67,1.635021597,5.115276819,73.03816451,1,1,0,1
288,54.72181884,145.1578153,18,Steel,Suburban,0ne,53,4.13071589,24.01268366,43.02810019,3,3,1,1
289,29.36758396,187.0251038,21,HDPE,Suburban,Replacement,67,9.810691898,1.578009072,54.82306681,2,2,0,0
290,59.4924928,748.4110673,48,Steel,Suburban,Repair,91,4.184923658,17.50605985,92.46167862,4,4,1,0
291,4.019524744,353.642503,1,PVC,Urban,0ne,66,5.144829597,9.31409933,63.56776289,3,3,0,0
292,4.697470686,265.8712573,36,Steel,Rural,Replacement,64,6.877785259,38.07896306,64.61488794,4,2,0,1
293,82.43745551,135.4256918,8,Cast Iron,Suburban,Replacement,67,6.836479761,11.64029373,78.67740895,3,1,0,1
294,36.6588735,119.6620408,48,HDPE,Urban,Repair,81,9.54905482,19.20870921,12.40706674,0,4,0,1
295,13.57899075,797.0370428,21,PVC,Suburban,Replacement,39,8.718077264,37.2383133,52.76554487,2,3,0,0
296,52.70208275,220.9900846,43,HDPE,Urban,0ne,38,8.145556184,39.461715,95.98374189,1,3,1,0
297,77.22936176,520.9485544,21,HDPE,Suburban,Replacement,40,9.564645032,-4.9170818,36.80437883,0,4,0,1
298,22.36628172,645.3071337,27,Cast Iron,Suburban,Replacement,19,3.076888469,31.7160356,30.1976885,4,3,0,0
299,62.66615711,485.5166205,19,Steel,Suburban,0ne,83,6.553487752,9.105824709,60.51958859,4,4,1,1
300,9.449399034,124.3959871,23,Cast Iron,Urban,Replacement,5,8.9847709,19.74143531,22.89082303,2,2,0,1
301,6.116490396,805.1513523,43,Steel,Suburban,Replacement,69,6.617243425,8.752403948,56.0385705,2,4,1,1
302,53.60410853,109.4619021,35,PVC,Urban,Replacement,14,9.796784271,10.05581028,16.40954907,2,1,0,1
303,54.52287704,785.7009049,40,Cast Iron,Urban,Replacement,91,1.903174425,-2.057123201,58.39955261,4,4,1,1
304,64.10556025,903.9740444,42,Cast Iron,Rural,Repair,49,4.953974525,18.63832292,60.63553918,4,3,1,0
305,72.88304204,489.555929,48,HDPE,Urban,Repair,64,9.796266171,17.3357973,42.42164742,1,4,1,1
306,97.60935587,581.9882258,5,Cast Iron,Urban,0ne,57,4.416112257,-0.532210573,38.89189612,2,4,0,0
307,52.11373448,529.2850534,41,Steel,Urban,Replacement,35,7.656007376,17.08652147,25.30036956,3,4,1,0
308,32.97269082,450.2877568,8,Cast Iron,Urban,0ne,85,1.27362611,38.65509413,33.76130848,1,1,0,0
309,79.72343328,898.6820818,11,Cast Iron,Urban,Repair,5,7.253534032,25.72042979,50.33625075,3,1,0,1
310,27.81239287,904.5401596,16,PVC,Rural,Replacement,88,9.411640593,14.04912798,25.5182312,0,3,1,1
311,44.45817065,402.2347282,39,Steel,Suburban,Replacement,39,4.444356567,35.80419928,78.50061187,2,3,1,1
312,8.767181753,653.5627786,47,HDPE,Rural,Repair,24,1.191698541,18.76571783,71.19448889,1,4,0,1
313,3.509723598,934.2168059,24,Steel,Rural,Replacement,40,1.25118824,-3.247600064,27.66128085,1,0,1,1
314,96.30219305,965.852649,21,PVC,Suburban,Replacement,50,9.028209751,17.37548239,10.64608115,0,2,1,1
315,83.76203193,558.0631364,23,Steel,Urban,Repair,77,7.502644964,-0.951344232,1.017823859,0,4,0,1
316,69.9014464,507.5423248,49,Steel,Suburban,0ne,58,1.960177458,28.37524194,60.07516639,0,2,1,1
317,41.4863415,350.8248843,38,Cast Iron,Urban,0ne,1,1.491312493,38.35871071,21.9250109,1,1,1,1
318,18.15613769,962.9846859,47,Cast Iron,Suburban,Replacement,43,8.243428273,8.040929227,2.24566454,4,3,1,1
319,16.48726722,228.532874,8,Steel,Rural,Repair,39,8.288745695,11.74589401,36.54944179,3,0,1,1
320,25.77404692,621.8466184,7,Steel,Urban,0ne,10,2.084696558,11.07482334,96.23784777,3,3,0,0
321,55.37343981,354.2952408,2,HDPE,Rural,0ne,2,3.713683635,4.26499879,69.30433796,0,1,1,1
322,71.74499635,351.1074613,30,PVC,Urban,Replacement,63,8.020234581,29.70899824,85.91860659,4,4,0,1
323,66.3595403,464.4717286,13,Cast Iron,Suburban,0ne,16,5.728708639,20.88641664,15.32917073,4,1,0,1
324,28.7134558,998.9136422,23,Cast Iron,Suburban,Repair,37,9.609263747,-6.797422157,8.255527307,0,0,0,1
325,95.53166279,149.4696762,29,Cast Iron,Suburban,0ne,16,5.329563808,31.94031675,2.141446587,2,4,1,1
326,74.05179475,620.6876364,38,Cast Iron,Suburban,Repair,87,7.092621438,-0.645588442,95.61056671,1,4,0,1
327,55.8810512,174.3149422,37,Steel,Suburban,Repair,90,5.588050292,38.95755809,30.7200708,2,0,0,0
328,61.56035388,239.068747,20,Steel,Rural,Replacement,80,9.486689461,8.83315695,46.49098929,4,3,1,1
329,42.54040618,495.6066476,33,HDPE,Rural,0ne,27,4.587931829,20.82248236,40.05783874,0,4,0,1
330,25.52536796,559.4141182,29,Cast Iron,Urban,Replacement,63,3.068168097,-6.108819055,73.3152366,1,3,1,1
331,36.24129519,332.9131675,15,Cast Iron,Rural,0ne,94,3.939704743,7.233163734,31.68652331,3,2,1,1
332,76.02676494,384.8114178,23,Steel,Urban,Replacement,64,8.674976837,30.11769787,54.00983538,4,0,0,1
333,2.424955374,178.2703182,42,HDPE,Urban,Replacement,97,5.481447072,13.8604246,99.56264423,1,2,1,0
334,12.49119141,372.8978055,3,Steel,Rural,Replacement,32,4.188270732,35.23017418,44.96229158,1,4,0,0
335,5.55426156,969.9025954,37,Cast Iron,Rural,0ne,9,5.898340196,18.75692205,55.57588253,2,0,1,1
336,5.03215143,950.2366435,29,Cast Iron,Urban,Replacement,11,2.199067365,36.42860977,50.75027817,3,4,0,0
337,85.69059782,401.3904611,45,PVC,Rural,Repair,70,1.048233742,39.13049535,80.51542966,2,0,0,1
338,70.66212808,613.7685427,8,PVC,Rural,0ne,30,3.525262153,12.69472798,27.41712575,2,3,1,1
339,47.94320908,918.635852,22,PVC,Rural,Repair,15,6.445051478,18.25782863,17.8733636,2,1,0,0
340,10.6855819,105.5654404,29,HDPE,Suburban,Replacement,59,7.405126927,31.74603216,75.65522267,2,1,0,0
341,49.66997164,829.6152133,2,Steel,Suburban,Replacement,48,8.439498697,1.076650277,42.14620045,4,0,1,1
342,47.87370531,953.5325975,41,Cast Iron,Urban,Repair,94,9.339972035,33.08147869,91.45887489,3,2,1,1
343,18.14698512,182.1931609,49,Cast Iron,Rural,Replacement,82,4.709011123,19.59600702,64.77176929,2,0,1,1
344,43.95131327,245.3029174,45,HDPE,Urban,0ne,76,7.664651196,26.27500677,56.86996806,4,3,0,1
345,40.45196871,964.6716725,1,Cast Iron,Rural,Repair,60,1.672056372,-6.007298867,7.975248428,4,2,1,1
346,61.96915971,583.7861293,44,Cast Iron,Suburban,0ne,68,1.517769989,28.30938417,73.31077861,1,0,0,1
347,63.87427144,112.776971,20,Steel,Rural,0ne,57,2.123181928,5.539345229,68.91799619,1,0,1,0
348,5.485096967,331.8687989,21,PVC,Rural,0ne,64,5.03712188,30.26161384,64.36712052,0,4,0,1
349,38.08664885,504.9493068,37,PVC,Rural,Replacement,54,2.901532946,15.45762692,27.52304283,4,3,1,1
350,62.96013166,723.6180199,8,HDPE,Suburban,Replacement,80,3.582324477,3.730716741,94.72719285,0,3,0,1
351,50.8104896,759.8443403,27,PVC,Suburban,Repair,87,6.830921562,37.63798485,32.84385758,4,1,1,1
352,85.79249428,995.8793616,47,PVC,Suburban,Repair,75,4.226699609,28.25311989,16.07086472,2,4,1,0
353,66.21066953,358.7600794,35,HDPE,Urban,0ne,54,6.016344019,39.28430369,98.73291434,2,2,1,1
354,17.13050828,584.3980917,6,HDPE,Rural,Replacement,59,4.711633811,8.223494921,74.87838163,0,1,1,1
355,7.986305993,579.9911931,45,PVC,Suburban,Replacement,88,2.5207233,22.46098168,42.06390135,2,3,1,1
356,64.59950854,465.0807335,44,Steel,Urban,Replacement,86,1.666179912,20.57943389,93.65572666,2,0,1,0
357,3.624619744,252.2457045,19,HDPE,Suburban,Repair,39,3.126083458,24.37783705,10.02062006,1,4,0,1
358,58.99178255,979.7109069,18,Cast Iron,Rural,Replacement,15,1.519304225,-8.084171698,9.678460426,2,3,1,1
359,94.0827939,867.985468,1,HDPE,Urban,0ne,79,6.567507639,4.585966194,68.56265084,1,3,1,1
360,57.97194361,548.4997255,25,Cast Iron,Suburban,0ne,74,8.161458413,35.46687869,18.61923279,3,4,1,0
361,39.42882269,642.9208804,27,HDPE,Suburban,0ne,28,4.057666914,11.19100274,91.796812,4,3,1,0
362,64.68553363,304.5349482,7,HDPE,Urban,Replacement,36,4.483999498,38.03218395,84.19555826,1,1,0,0
363,46.36703616,589.4083634,44,PVC,Urban,0ne,54,8.345719565,0.675158632,31.33035519,1,4,1,1
364,55.01606214,725.4731198,42,PVC,Urban,0ne,17,3.003516211,39.87119867,88.99511864,1,3,0,0
365,94.20501607,563.6503255,29,PVC,Urban,Repair,86,2.072442387,24.87904545,5.245881014,4,3,0,1
366,39.22416114,991.2566535,31,Steel,Urban,Repair,87,5.510063056,28.8196712,55.31514742,4,4,1,1
367,96.15786582,650.2074906,44,PVC,Suburban,Replacement,93,6.815711526,9.84305861,93.6207146,4,0,0,1
368,90.62971355,433.8763413,43,PVC,Urban,Replacement,22,6.396889825,35.35040606,85.68291491,2,2,0,1
369,20.38332234,794.9368249,36,HDPE,Urban,Replacement,75,7.424857407,17.27314505,36.25125906,1,4,1,1
370,7.866768787,253.4162604,19,HDPE,Rural,Replacement,36,1.51076064,24.04691901,19.10417309,4,0,1,1
371,10.97702214,446.0642323,6,Steel,Suburban,Replacement,29,4.853814515,-5.259586433,21.84351825,3,3,0,1
372,2.80396074,412.2630553,25,Cast Iron,Rural,Repair,55,3.147134716,21.58403504,51.93627993,4,1,0,1
373,10.34985311,488.6263856,31,HDPE,Suburban,Repair,42,7.832091336,33.95394941,60.08052144,0,3,0,0
374,68.61767057,803.6018433,9,HDPE,Suburban,Repair,32,8.854574357,-1.085838589,4.248617346,0,3,0,1
375,8.047676198,535.7557289,20,Cast Iron,Suburban,0ne,14,3.532021667,26.88629673,41.94160436,1,0,0,1
376,32.5785874,814.6130052,10,Steel,Urban,0ne,18,1.856962712,-8.72996205,83.20832445,1,4,1,1
377,84.64265579,618.8400128,37,HDPE,Rural,Repair,38,3.280851658,36.31015083,44.98856607,1,2,1,0
378,3.303921638,407.8624912,27,PVC,Suburban,Repair,34,1.936076402,39.1458558,17.7483637,2,2,1,1
379,81.63237978,828.9808693,13,Steel,Suburban,Replacement,45,3.901799495,7.70900334,95.53116901,0,4,0,1
380,28.9036227,314.4607035,41,Cast Iron,Suburban,Repair,87,5.843787205,-4.646307514,27.36127845,0,4,0,1
381,12.69831793,301.9446818,2,Cast Iron,Rural,Replacement,32,9.76312859,22.92881841,80.0443983,1,1,0,0
382,69.97697937,554.0526316,21,PVC,Suburban,Repair,67,4.594332289,-8.508274293,20.18562247,0,4,0,1
383,63.26534183,334.7643214,33,PVC,Rural,Replacement,63,2.980359315,14.12431406,42.89410019,0,1,1,1
384,87.86972934,108.1783315,24,PVC,Rural,Repair,55,2.501215663,3.588958757,49.55183144,2,4,1,0
385,73.77203334,683.4677746,44,Steel,Urban,Replacement,43,2.557357895,13.6669527,50.5628943,3,1,0,0
386,80.54461211,559.9844393,42,Cast Iron,Suburban,0ne,22,2.733379149,-9.086224263,52.13091294,1,4,1,1
387,28.92142268,500.966033,34,PVC,Suburban,0ne,87,7.860403203,-7.419390846,23.26980653,3,4,1,1
388,18.56651483,970.2716632,9,PVC,Rural,Replacement,68,1.549249403,-9.201208558,52.07563667,3,2,0,1
389,75.31086041,614.0792656,2,Cast Iron,Rural,Replacement,77,9.976624362,20.9565935,48.68956263,2,3,0,1
390,80.87663919,877.08842,30,HDPE,Urban,0ne,96,5.70417752,18.00464588,21.66323022,0,3,0,0
391,99.06000906,225.5052126,22,Steel,Suburban,Repair,29,5.898447049,1.657899927,98.83096439,1,1,1,1
392,41.84915001,612.2858168,46,HDPE,Rural,Replacement,40,4.218074908,22.33215645,86.69077589,4,0,1,0
393,37.82979049,881.1816641,11,PVC,Suburban,Repair,45,7.212298235,34.21036284,88.87005875,3,2,0,1
394,77.86488311,624.7951816,43,Steel,Suburban,0ne,10,5.243107068,3.866105051,68.87153399,3,4,1,0
395,34.73955049,746.2127603,17,HDPE,Suburban,0ne,77,3.961551565,31.59969039,16.82980604,2,2,0,1
396,93.14497523,434.839211,36,Cast Iron,Rural,Replacement,45,3.386245633,23.1254568,57.24111433,3,0,1,1
397,85.98286243,183.2045653,13,PVC,Suburban,Repair,17,9.330860862,-8.308977841,82.32252353,3,2,1,0
398,43.47040871,512.1102656,7,Steel,Rural,0ne,2,3.618905635,8.757494791,4.83491238,3,0,1,0
399,75.33623571,455.0314518,16,Steel,Urban,Repair,17,4.927539335,15.38786079,50.08846723,2,0,0,0
400,75.69974453,880.3541641,33,Steel,Urban,0ne,90,4.153072619,26.5849595,40.21616512,0,0,0,1
401,11.20926301,319.5957721,45,Steel,Rural,Replacement,38,1.775609447,4.356527913,22.00034824,3,0,0,1
402,90.35273776,970.0608048,1,PVC,Suburban,Repair,37,2.67340955,39.13650524,38.44675037,1,0,1,0
403,51.01998487,962.3243078,11,PVC,Urban,Repair,63,2.705517778,24.22698703,98.36625358,3,4,0,1
404,82.81928914,322.8684788,6,Cast Iron,Urban,Replacement,5,7.24284563,8.640683858,72.60108931,3,2,1,1
405,32.6849105,413.2467599,20,Cast Iron,Rural,Replacement,25,4.65926869,-5.148748046,30.65417092,1,3,1,1
406,89.65679962,906.0001668,35,Cast Iron,Rural,Replacement,73,8.037708068,-0.931611986,60.9301501,2,3,0,1
407,39.53096619,969.9599988,44,HDPE,Rural,Replacement,92,7.380558319,14.380388,25.41896779,4,4,1,1
408,2.072927497,499.0951926,37,Cast Iron,Rural,0ne,22,2.728447898,14.73476775,61.47354699,1,1,1,0
409,90.63281567,388.8973411,41,PVC,Rural,Repair,93,6.066252281,28.38593824,89.72050226,4,0,1,0
410,10.037381,573.4846119,26,HDPE,Rural,0ne,63,7.686179614,26.30883128,56.13080319,0,2,1,1
411,32.61205012,718.9922857,12,PVC,Rural,Replacement,35,6.697386311,0.063651926,73.60065757,0,0,1,1
412,95.05613474,346.1270638,30,HDPE,Suburban,0ne,55,6.400148573,19.74783103,45.88056087,3,0,0,1
413,95.11010755,762.8258572,28,Cast Iron,Suburban,0ne,20,7.656497987,-8.968909963,52.88826785,3,3,0,1
414,57.77035092,146.4916214,27,Cast Iron,Suburban,Repair,5,1.511026653,9.927369969,69.8124328,2,0,0,1
415,63.551884,144.3650435,42,Cast Iron,Suburban,Repair,39,7.582797526,28.20526203,81.4280955,4,2,1,1
416,45.39610668,447.6589346,19,HDPE,Urban,Repair,63,3.453897368,9.975429664,66.28568727,0,2,0,1
417,30.0278664,418.1258729,5,PVC,Suburban,Replacement,32,6.146850291,31.77981199,97.7717074,0,3,1,1
418,33.53778999,384.0698938,5,Steel,Urban,Replacement,63,3.180744952,38.80776451,82.16243619,3,4,1,1
419,67.57932715,541.9177864,41,PVC,Urban,Repair,74,8.54935815,20.36063013,77.93886026,3,3,1,0
420,75.48507841,388.6602241,27,Cast Iron,Urban,0ne,40,5.325034189,-2.749796183,84.66505632,2,3,1,1
421,79.36632533,273.0321266,28,HDPE,Rural,Repair,17,6.786470908,8.983860395,28.83988261,3,0,0,0
422,79.17219614,378.5225942,26,HDPE,Urban,Replacement,79,8.146738391,-9.525832247,43.77266824,3,1,1,0
423,10.0294042,977.4138455,27,Cast Iron,Urban,0ne,73,9.057837296,20.13629619,56.88182892,2,4,0,1
424,49.94761017,470.0020753,49,HDPE,Urban,Replacement,32,7.588558874,31.07842505,46.77624553,3,4,0,1
425,6.698317242,500.2414992,42,Cast Iron,Rural,Repair,23,2.338917186,21.49700395,84.898324,3,4,0,1
426,55.40335935,618.890491,21,PVC,Suburban,Repair,75,8.690791326,29.30431146,3.67978325,3,0,0,1
427,44.71151964,985.0066916,1,HDPE,Suburban,0ne,60,6.567201243,29.99519636,21.70836631,4,3,1,0
428,88.88271409,317.4411488,28,Steel,Urban,Repair,77,6.485047825,32.55062881,88.28894756,0,0,1,1
429,35.74058624,713.1538995,48,HDPE,Urban,Replacement,82,9.292065038,3.33318915,6.85091363,1,2,1,1
430,12.58963463,744.3862242,15,Cast Iron,Suburban,Replacement,56,3.239484001,33.56342614,23.47184206,0,1,1,0
431,15.15617652,646.5919751,17,Steel,Suburban,Replacement,9,3.156288566,22.70469992,35.77378271,4,1,0,1
432,76.38955254,179.7205057,26,Cast Iron,Suburban,0ne,69,5.618741992,4.48627783,75.32331552,1,0,1,1
433,62.20358827,709.1850482,20,HDPE,Suburban,Replacement,62,7.757767599,39.36473575,56.45788892,0,3,1,1
434,11.01114494,157.6852399,25,Steel,Urban,Repair,64,5.025166374,37.50911969,95.50586558,2,4,1,0
435,9.326573805,636.5283846,13,Steel,Urban,0ne,22,6.705022509,18.72204916,23.55962649,4,2,1,0
436,70.39594401,765.6230595,33,HDPE,Urban,Replacement,32,5.072722518,32.16041892,87.33992009,2,2,0,0
437,8.20353763,289.8729016,25,Steel,Suburban,Replacement,47,6.493484624,3.074724436,29.00843549,2,1,1,1
438,82.36414587,857.4598068,8,PVC,Rural,Repair,2,8.400360724,10.80184983,25.30432765,0,3,1,0
439,70.91798049,127.318425,5,Steel,Suburban,Repair,85,2.624290265,-0.801411963,50.33914461,1,4,0,0
440,9.053529284,859.4315773,6,Steel,Suburban,0ne,92,7.258406806,16.00513213,8.04924602,3,1,1,0
441,9.398933694,514.2961456,23,PVC,Rural,Replacement,52,8.086831654,14.8000715,39.04639429,3,3,1,1
442,98.67731827,295.8291459,30,Cast Iron,Rural,Replacement,88,5.024002667,0.640661298,36.21192084,4,4,1,1
443,38.05280878,220.4003305,14,Cast Iron,Suburban,Repair,88,3.909102194,23.64008469,16.85005401,2,0,1,1
444,37.69357256,957.9764508,23,PVC,Rural,0ne,14,1.121898915,-4.110485224,86.21868968,4,3,0,1
445,81.46715716,165.3990288,11,Steel,Rural,Repair,37,8.173945201,-6.915427447,39.20307473,0,2,0,1
446,94.77760916,279.1840779,31,HDPE,Rural,Repair,27,3.951447931,9.245248433,98.21009777,2,3,1,1
447,98.61410532,413.0401127,6,PVC,Suburban,0ne,24,4.215785225,10.49123889,90.07108695,3,3,1,1
448,75.58444034,658.2113641,11,HDPE,Suburban,Replacement,64,4.024055468,5.987030326,20.28625926,0,3,0,1
449,38.24969897,590.3209767,13,Cast Iron,Rural,Replacement,70,5.488653977,2.897331879,51.00709506,0,4,1,1
450,9.266570953,213.0791432,12,PVC,Urban,Replacement,26,7.322496159,6.93881725,60.5786097,4,4,1,1
451,77.93754468,360.7551854,2,HDPE,Rural,0ne,54,7.946768179,-1.831221302,82.07708979,4,0,1,0
452,56.28202072,314.876594,35,Steel,Rural,0ne,15,4.533136484,10.17262346,88.67863222,1,0,0,1
453,42.99797892,292.188569,36,PVC,Suburban,0ne,29,6.967918315,35.23016868,62.77778409,3,4,0,1
454,90.72908412,470.0299028,17,HDPE,Urban,0ne,74,7.486158252,1.22134406,4.478286111,3,4,0,1
455,12.00855075,733.6283073,28,PVC,Rural,0ne,28,3.672255985,24.22255522,48.6463685,4,1,0,1
456,49.76988532,295.707639,28,PVC,Urban,Repair,59,1.869593226,-2.91077448,88.59555008,3,3,0,1
457,2.124010832,430.0109917,22,Cast Iron,Suburban,Replacement,73,9.051991486,7.695331201,71.69487065,3,3,0,1
